#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7 ca8
1.448132e+03 1.073056e-24 9.682170e-17 1.954935e-10 2.670306e-05 4.397062e-02 8.510443e-01 1.048388e-01 1.196396e-04 7.153705e-10 
1.539655e+03 1.136303e-25 1.136303e-17 2.548717e-11 5.416024e-06 1.672596e-02 7.327562e-01 2.495619e-01 9.504592e-04 2.304465e-08 
1.636962e+03 1.084824e-26 1.206812e-18 3.062776e-12 9.759058e-07 5.489470e-03 5.228067e-01 4.661693e-01 5.533038e-03 5.053798e-07 
1.740419e+03 5.116907e-28 6.553847e-20 2.011716e-13 1.019877e-07 1.139038e-03 2.639062e-01 7.044509e-01 3.049116e-02 1.254694e-05 
1.850415e+03 2.288985e-29 3.447965e-21 1.312545e-14 1.014107e-08 2.115138e-04 1.098133e-01 7.823114e-01 1.074954e-01 1.683418e-04 
1.967362e+03 8.105681e-31 1.405757e-22 6.716136e-16 7.735136e-10 2.987523e-05 3.473863e-02 6.669818e-01 2.964363e-01 1.813357e-03 
2.091700e+03 2.387679e-32 4.775358e-24 2.901948e-17 4.812092e-11 3.306017e-06 8.356876e-03 4.150888e-01 5.638596e-01 1.269143e-02 
2.223897e+03 4.542527e-34 1.042941e-25 8.235983e-19 1.981164e-12 2.434002e-07 1.351437e-03 1.768897e-01 7.570878e-01 6.467086e-02 
2.364448e+03 1.046340e-35 2.773563e-27 2.849700e-20 9.440991e-14 1.925179e-08 2.120960e-04 6.439017e-02 7.374415e-01 1.979563e-01 
2.513883e+03 5.183203e-37 1.556644e-28 1.985773e-21 8.397462e-15 2.490630e-09 4.568960e-05 2.557944e-02 6.024632e-01 3.719116e-01 
2.672762e+03 9.053215e-38 2.975579e-29 4.380159e-22 2.156795e-15 7.921563e-10 1.910495e-05 1.477804e-02 5.059150e-01 4.792879e-01 
2.841682e+03 7.418727e-38 2.625909e-29 4.088305e-22 2.124211e-15 8.059192e-10 1.969432e-05 1.526443e-02 5.139737e-01 4.707422e-01 
3.021278e+03 5.245288e-37 1.906214e-28 2.771900e-21 1.309190e-14 3.995800e-09 6.908427e-05 3.403040e-02 6.567271e-01 3.091735e-01 
3.212225e+03 7.757605e-35 2.743000e-26 3.188413e-19 1.083838e-12 1.740821e-07 1.161785e-03 1.707415e-01 7.646252e-01 6.347131e-02 
3.415240e+03 1.296958e-31 3.867534e-23 3.024012e-16 5.134485e-10 2.567243e-05 3.434104e-02 6.834867e-01 2.807296e-01 1.416985e-03 
3.631085e+03 1.949679e-28 3.870331e-20 1.775514e-13 1.132072e-07 1.376386e-03 3.023696e-01 6.748889e-01 2.135939e-02 5.611980e-06 
3.860572e+03 1.821308e-25 2.497689e-17 7.620687e-11 1.473090e-05 3.299867e-02 8.368171e-01 1.299892e-01 1.803076e-04 1.257960e-09 
4.104562e+03 6.022059e-22 7.724498e-14 2.528248e-07 6.174516e-03 6.733526e-01 3.201601e-01 3.125372e-04 1.001136e-09 5.564687e-18 
4.363973e+03 8.416922e-19 6.843220e-11 1.745379e-04 2.694369e-01 7.272412e-01 3.147404e-03 8.536142e-09 2.622837e-17 4.601887e-29 
4.639779e+03 2.884485e-17 1.664942e-09 3.329884e-03 8.080801e-01 1.885520e-01 3.796492e-05 2.205783e-12 7.444518e-23 7.020329e-37 
4.933016e+03 9.676053e-17 4.877360e-09 8.791048e-03 9.204050e-01 7.080039e-02 3.540019e-06 3.540019e-14 1.524175e-25 1.323574e-40 
5.244785e+03 1.317686e-16 6.578811e-09 1.183032e-02 9.387309e-01 4.943726e-02 1.515820e-06 8.156186e-15 1.681252e-26 6.174849e-42 
5.576259e+03 1.322202e-16 6.847820e-09 1.288653e-02 9.433021e-01 4.381026e-02 1.126832e-06 4.795448e-15 7.420117e-27 1.937913e-42 
5.928682e+03 1.637014e-16 8.504237e-09 1.614364e-02 9.513214e-01 3.253437e-02 5.683219e-07 1.459928e-15 1.243719e-27 1.614364e-43 
6.303378e+03 2.380736e-16 1.237983e-08 2.358062e-02 9.568291e-01 1.959006e-02 1.750408e-07 1.915926e-16 5.917829e-29 2.358062e-45 
6.701756e+03 4.813137e-16 2.403995e-08 4.478534e-02 9.471841e-01 8.030474e-03 2.329352e-08 6.074333e-18 3.423247e-31 1.886647e-48 
7.125310e+03 1.135402e-15 5.315875e-08 9.302782e-02 9.042766e-01 2.695496e-03 2.071458e-09 9.967266e-20 7.713797e-34 4.189141e-52 
7.575635e+03 3.080720e-15 1.337894e-07 2.154237e-01 7.839478e-01 6.284540e-04 9.070470e-11 5.215520e-22 3.304243e-37 9.783150e-57 
8.054419e+03 1.014497e-14 3.999809e-07 5.527009e-01 4.472514e-01 4.727047e-05 5.236114e-13 1.138128e-25 1.530836e-42 5.163390e-64 
8.563463e+03 3.248456e-14 1.025375e-06 9.607503e-01 3.924859e-02 7.711852e-08 5.600787e-18 1.994742e-33 1.426046e-53 7.711852e-79 
9.105475e+03 1.604574e-13 3.313793e-06 9.999517e-01 4.499783e-05 1.034834e-14 8.371689e-30 1.383654e-51 3.749819e-79 5.086964e-113 
9.611971e+03 1.511302e-11 9.846359e-05 9.999015e-01 3.892746e-12 4.198060e-31 7.098538e-58 1.144925e-94 9.235732e-140 6.747427e-194 
1.001075e+04 1.679104e-07 7.276118e-02 9.272387e-01 2.210821e-25 8.395521e-62 2.089552e-110 1.977612e-175 1.921641e-253 0.000000e+00 
1.035413e+04 4.164866e-04 9.993059e-01 2.776577e-04 1.090985e-49 1.414483e-113 1.401386e-196 3.614789e-306 0.000000e+00 0.000000e+00 
1.071873e+04 8.643081e-02 9.135692e-01 3.560233e-10 2.910882e-85 8.934169e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 9.999080e-01 9.197466e-05 1.316335e-25 2.122168e-155 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.000000e+00 8.269231e-13 6.301282e-53 3.852564e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.000000e+00 1.283019e-10 3.924528e-50 1.669811e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.000000e+00 1.289683e-10 3.955026e-50 1.693122e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.000000e+00 1.336824e-10 4.240838e-50 1.884817e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.000000e+00 1.448598e-10 4.976636e-50 2.406542e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.000000e+00 1.566667e-10 5.818182e-50 3.030303e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.000000e+00 1.650558e-10 6.468401e-50 3.542751e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.000000e+00 1.720721e-10 7.027027e-50 4.022523e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.000000e+00 1.756614e-10 7.301587e-50 4.275132e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.000000e+00 1.629630e-10 6.349206e-50 3.428571e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.000000e+00 1.575000e-10 5.887500e-50 3.075000e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 1.000000e+00 2.115732e-10 1.070524e-49 7.558770e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 1.000000e+00 9.074890e-12 1.964758e-52 5.903084e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 1.000000e+00 8.516650e-12 1.725530e-52 4.863774e-289 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.112455e+00 
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7 ca8
4.242332e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 6.153854e-26 7.379770e-18 1.978458e-11 4.733734e-06 1.590049e-02 7.319081e-01 2.512520e-01 9.346090e-04 2.136249e-08 
1.362050e+03 2.038651e-27 2.753502e-19 8.657646e-13 3.662511e-07 2.912358e-03 4.112603e-01 5.745288e-01 1.129642e-02 1.800367e-06 
1.448132e+03 1.127838e-28 1.698634e-20 6.203108e-14 3.968063e-08 5.921148e-04 1.925577e-01 7.564765e-01 5.034008e-02 3.356005e-05 
1.539655e+03 6.391293e-30 1.077051e-21 4.710619e-15 4.349630e-09 1.142148e-04 7.811580e-02 7.693223e-01 1.520891e-01 3.586225e-04 
1.636962e+03 2.913427e-31 5.505304e-23 2.913427e-16 3.824481e-10 1.749030e-05 2.504183e-02 6.138658e-01 3.580884e-01 2.986506e-03 
1.740419e+03 8.440122e-33 1.801341e-24 1.199591e-17 2.238977e-11 1.805248e-06 5.548599e-03 3.501088e-01 6.251942e-01 1.914657e-02 
1.850415e+03 2.346249e-34 5.752512e-26 4.912257e-19 1.276541e-12 1.725754e-07 1.066477e-03 1.577093e-01 7.659243e-01 7.529973e-02 
1.967362e+03 3.692693e-36 1.045833e-27 1.180113e-20 4.312446e-14 1.007098e-08 1.322139e-04 4.906376e-02 7.049688e-01 2.458353e-01 
2.091700e+03 4.565593e-38 1.500708e-29 2.272560e-22 1.158801e-15 4.565593e-10 1.234553e-05 1.111712e-02 4.545119e-01 5.343586e-01 
2.223897e+03 5.905755e-40 2.210710e-31 4.405630e-24 3.016040e-17 1.894895e-11 9.995569e-07 2.021221e-03 2.163338e-01 7.816440e-01 
2.364448e+03 1.200094e-41 5.079188e-33 1.309194e-25 1.168577e-18 1.090995e-12 1.008564e-07 4.060926e-04 9.770466e-02 9.018891e-01 
2.513883e+03 6.341285e-43 3.011172e-34 9.568211e-27 1.050627e-19 1.313284e-13 1.838597e-08 1.219478e-04 5.243755e-02 9.474405e-01 
2.672762e+03 1.331074e-43 6.943768e-35 2.514250e-27 3.135418e-20 4.636573e-14 7.986442e-09 6.788476e-05 3.860114e-02 9.613310e-01 
2.841682e+03 1.850028e-43 1.020499e-34 3.783606e-27 4.810074e-20 7.042043e-14 1.151792e-08 8.951750e-05 4.505714e-02 9.548533e-01 
3.021278e+03 3.585709e-42 1.983078e-33 6.420035e-26 7.180928e-19 8.036933e-13 8.464935e-08 3.766421e-04 9.606275e-02 9.035605e-01 
3.212225e+03 1.198618e-39 6.553001e-31 1.629955e-23 1.368665e-16 8.751159e-11 3.807376e-06 5.433184e-03 3.517054e-01 6.428577e-01 
3.415240e+03 2.541083e-36 1.220315e-27 2.023937e-20 1.015689e-13 2.634095e-08 3.087993e-04 8.557089e-02 7.738584e-01 1.402618e-01 
3.631085e+03 7.765491e-33 2.529177e-24 2.324255e-17 5.311812e-11 4.287198e-06 1.089326e-02 4.772541e-01 5.042176e-01 7.630673e-03 
3.860572e+03 2.521552e-29 5.775167e-21 3.151939e-14 2.704567e-08 5.002433e-04 1.850493e-01 7.645995e-01 4.982098e-02 2.989259e-05 
4.104562e+03 1.325697e-25 3.144282e-17 1.696779e-10 3.370897e-05 5.863661e-02 8.809654e-01 6.033622e-02 2.801527e-05 4.872220e-11 
4.363973e+03 4.193496e-22 6.874149e-14 2.919523e-07 7.166101e-03 7.139560e-01 2.786817e-01 1.958734e-04 4.060791e-10 1.303169e-18 
4.639779e+03 2.460927e-20 3.028833e-12 1.079022e-05 6.246968e-02 9.062836e-01 3.123484e-02 1.060092e-06 6.223305e-14 3.194472e-24 
4.933016e+03 1.689244e-19 1.807557e-11 5.937551e-05 1.595032e-01 8.325717e-01 7.865612e-03 5.345987e-08 4.688693e-16 2.672993e-27 
5.244785e+03 3.404681e-19 3.533160e-11 1.158448e-04 2.269787e-01 7.687299e-01 4.175552e-03 1.402557e-08 5.331859e-17 1.147742e-28 
