#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7 ca8
2.875008e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.125008e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.375011e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.625012e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.875015e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.125020e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.375025e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.625029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.875029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.125029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.375030e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.625029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.875027e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.125024e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.375019e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.625017e+03 5.948368e-33 7.549852e-24 2.211573e-16 8.414145e-10 5.821266e-05 6.965183e-02 8.032839e-01 1.268477e-01 1.583689e-04 
6.875017e+03 1.725378e-32 2.236601e-23 6.556435e-16 2.185478e-09 1.210320e-04 1.059510e-01 8.154007e-01 7.847273e-02 5.457306e-05 
7.125017e+03 6.703846e-32 8.664035e-23 2.520803e-15 7.017477e-09 2.897159e-04 1.705364e-01 7.879960e-01 4.116397e-02 1.387814e-05 
7.375020e+03 3.479894e-31 4.439865e-22 1.259962e-14 2.759916e-08 7.879760e-04 2.819914e-01 6.999787e-01 1.723948e-02 2.399927e-06 
7.625021e+03 2.169169e-30 2.682581e-21 7.393143e-14 1.214221e-07 2.233345e-03 4.518032e-01 5.403669e-01 5.596198e-03 2.810935e-07 
7.875023e+03 1.443379e-29 1.715185e-20 4.583198e-13 5.389241e-07 6.082813e-03 6.476462e-01 3.449114e-01 1.359026e-03 2.211932e-08 
8.125025e+03 1.283423e-28 1.432659e-19 3.648802e-12 2.790700e-06 1.708744e-02 8.207940e-01 1.619203e-01 1.954982e-04 7.984087e-10 
8.375030e+03 1.351306e-27 1.370250e-18 3.283548e-11 1.515484e-05 4.584338e-02 8.966611e-01 5.746208e-02 1.831209e-05 1.591258e-11 
8.625034e+03 1.666984e-26 1.510879e-17 3.356270e-10 8.697310e-05 1.198668e-01 8.641558e-01 1.588932e-02 1.159641e-06 1.817515e-13 
8.875032e+03 2.193781e-25 1.754002e-16 3.610278e-09 4.950069e-04 2.904586e-01 7.056917e-01 3.354593e-03 4.965411e-08 1.217063e-15 
9.125029e+03 2.742845e-24 1.924804e-15 3.666751e-08 2.497433e-03 5.726291e-01 4.244192e-01 4.542537e-04 1.164506e-09 3.724495e-18 
9.375026e+03 3.011638e-23 1.842250e-14 3.252940e-07 1.016254e-02 8.259963e-01 1.638071e-01 3.373592e-05 1.238994e-11 4.148543e-21 
9.625020e+03 2.903317e-22 1.547825e-13 2.532389e-06 3.457420e-02 9.204523e-01 4.496936e-02 1.589040e-06 7.326984e-14 2.198095e-24 
9.875013e+03 2.943944e-21 1.359800e-12 2.041989e-05 1.117142e-01 8.790626e-01 9.202687e-03 4.670020e-08 2.206813e-16 4.715805e-28 
1.012500e+04 3.034617e-20 1.201783e-11 1.633311e-04 3.257341e-01 6.728126e-01 1.289944e-03 7.795346e-10 2.988216e-19 3.470785e-32 
1.037500e+04 2.384061e-19 8.058125e-11 9.726968e-04 6.675370e-01 3.313844e-01 1.058523e-04 6.675370e-12 1.797582e-22 9.631605e-37 
1.062501e+04 1.649628e-18 4.607070e-10 4.770547e-03 9.115064e-01 8.371988e-02 3.180365e-06 1.382121e-14 1.605044e-26 2.244089e-42 
1.087502e+04 9.865005e-18 2.294912e-09 1.988577e-02 9.657320e-01 1.438214e-02 5.555555e-08 1.344756e-17 5.244029e-31 1.448598e-48 
1.112502e+04 6.552539e-17 1.266457e-08 8.975326e-02 9.085453e-01 1.701458e-03 4.807030e-10 4.245384e-21 3.402915e-36 1.035191e-55 
1.137501e+04 4.183327e-16 6.903952e-08 3.855681e-01 6.143347e-01 9.712339e-05 1.211117e-12 2.030230e-25 1.544613e-42 2.117992e-64 
1.162501e+04 1.423195e-15 2.012536e-07 8.463937e-01 1.536048e-01 1.341691e-06 4.294664e-16 6.771149e-31 2.119119e-50 5.015666e-75 
1.187501e+04 3.965947e-15 4.209173e-07 9.931757e-01 6.823860e-03 7.837305e-10 1.087764e-21 1.675562e-39 1.580974e-62 3.121409e-91 
1.212501e+04 1.279309e-14 9.852149e-07 9.999196e-01 7.940538e-05 2.477742e-14 2.073363e-29 2.440980e-51 3.507071e-79 1.838088e-113 
1.237501e+04 8.639807e-13 2.231950e-05 9.999777e-01 3.399924e-11 4.183907e-29 1.071976e-54 3.951912e-90 9.839780e-134 3.079931e-186 
1.262501e+04 3.427041e-09 8.419734e-03 9.915803e-01 5.053580e-23 1.504767e-56 1.122051e-101 2.270197e-162 1.991859e-235 0.000000e+00 
1.287501e+04 2.199047e-06 5.080558e-01 4.919420e-01 2.521321e-32 1.052130e-77 1.213267e-137 1.715636e-217 7.279605e-313 0.000000e+00 
1.312501e+04 1.456753e-04 9.990640e-01 7.903660e-04 8.647534e-49 3.089143e-112 8.389244e-195 5.858007e-304 0.000000e+00 0.000000e+00 
1.337501e+04 8.875856e-04 9.990970e-01 1.543137e-05 1.576929e-58 1.227752e-132 1.340389e-228 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 2.112503e-02 9.788750e-01 9.248342e-09 2.051093e-77 2.198477e-172 1.314173e-294 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 6.559572e-01 3.440428e-01 2.382865e-13 5.167336e-101 3.239625e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 9.997256e-01 2.743773e-04 1.619993e-25 1.576210e-161 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 1.000000e+00 6.926752e-09 3.630573e-43 1.514331e-249 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 1.000000e+00 9.079861e-11 1.961806e-50 5.902778e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 1.000000e+00 9.470699e-11 2.136106e-50 6.710775e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 1.000000e+00 9.896907e-11 2.329897e-50 7.628866e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 1.000000e+00 1.031461e-10 2.539326e-50 8.696629e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 1.000000e+00 1.078431e-10 2.769608e-50 9.901961e-286 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 1.000000e+00 1.125668e-10 3.021390e-50 1.125668e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 1.000000e+00 1.177843e-10 3.294461e-50 1.282799e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 1.000000e+00 1.225397e-10 3.587302e-50 1.457143e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 1.000000e+00 1.280277e-10 3.910035e-50 1.660900e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.687500e+04 1.000000e+00 1.335849e-10 4.264151e-50 1.890566e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.712500e+04 1.000000e+00 1.399177e-10 4.650206e-50 2.152263e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.737501e+04 1.000000e+00 1.457399e-10 5.067265e-50 2.448430e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.762501e+04 1.000000e+00 1.517073e-10 5.512195e-50 2.780488e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.787501e+04 1.000000e+00 1.585106e-10 6.010638e-50 3.164894e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812500e+04 1.000000e+00 1.662791e-10 6.569767e-50 3.616279e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.837501e+04 1.000000e+00 1.734177e-10 7.151899e-50 4.107595e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862501e+04 1.000000e+00 1.806897e-10 7.793103e-50 4.675862e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.887501e+04 1.000000e+00 1.887218e-10 8.496241e-50 5.323308e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.912501e+04 1.000000e+00 1.967213e-10 9.262295e-50 6.057377e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.937501e+04 1.000000e+00 2.053571e-10 1.008929e-49 6.883929e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.962501e+04 1.000000e+00 2.156863e-10 1.107843e-49 7.901961e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.987501e+04 1.000000e+00 2.244681e-10 1.202128e-49 8.946809e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.012501e+04 1.000000e+00 2.343387e-10 1.310905e-49 1.018561e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.037501e+04 1.000000e+00 2.452592e-10 1.428571e-49 1.159292e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.062501e+04 1.000000e+00 2.548209e-10 1.556474e-49 1.318182e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.087500e+04 1.000000e+00 2.676692e-10 1.699248e-49 1.503759e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.112500e+04 1.000000e+00 2.786885e-10 1.852459e-49 1.704918e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.137501e+04 1.000000e+00 2.910714e-10 2.017857e-49 1.946429e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.162501e+04 1.000000e+00 3.035019e-10 2.198444e-49 2.217899e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.187500e+04 1.000000e+00 3.163482e-10 2.399151e-49 2.526539e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212501e+04 1.000000e+00 3.310185e-10 2.615741e-49 2.870370e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.237501e+04 1.000000e+00 3.459596e-10 2.853535e-49 3.282828e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.262501e+04 1.000000e+00 3.598901e-10 3.104396e-49 3.708791e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.287500e+04 1.000000e+00 3.783784e-10 3.393393e-49 4.234234e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 1.000000e+00 3.921569e-10 3.692810e-49 4.803922e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 1.000000e+00 4.092527e-10 4.021352e-49 5.480427e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 1.000000e+00 4.280156e-10 4.396887e-49 6.264591e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 1.000000e+00 4.491525e-10 4.788136e-49 7.118644e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 1.000000e+00 4.654378e-10 5.207373e-49 8.064516e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 1.000000e+00 4.879397e-10 5.678392e-49 9.195980e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 1.000000e+00 5.109890e-10 6.208791e-49 1.049451e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 1.000000e+00 5.329341e-10 6.766467e-49 1.191617e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 1.000000e+00 5.575163e-10 7.385621e-49 1.359477e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 1.000000e+00 5.794326e-10 8.014184e-49 1.539007e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 1.000000e+00 6.062016e-10 8.759690e-49 1.759690e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 1.000000e+00 6.347458e-10 9.576271e-49 2.008475e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 1.000000e+00 6.577982e-10 1.036697e-48 2.275229e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 1.000000e+00 6.904523e-10 1.135678e-48 2.592965e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 1.000000e+00 7.207010e-10 1.237678e-48 2.957284e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 1.000000e+00 7.526882e-10 1.350060e-48 3.369176e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 1.000000e+00 7.864583e-10 1.471354e-48 3.828125e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 1.000000e+00 8.198582e-10 1.602837e-48 4.354610e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 1.000000e+00 8.575851e-10 1.749226e-48 4.969040e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 1.000000e+00 8.937605e-10 1.905565e-48 5.649241e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 1.000000e+00 9.338235e-10 2.077206e-48 6.433824e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 1.000000e+00 9.739479e-10 2.264529e-48 7.314629e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 1.000000e+00 1.017467e-09 2.467249e-48 8.318777e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 1.000000e+00 1.061905e-09 2.690476e-48 9.476190e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 1.000000e+00 1.109091e-09 2.935065e-48 1.080519e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 1.000000e+00 1.158640e-09 3.201133e-48 1.229462e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 1.000000e+00 1.209877e-09 3.487654e-48 1.398148e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 1.000000e+00 1.262626e-09 3.804714e-48 1.592593e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 1.000000e+00 1.315018e-09 4.139194e-48 1.809524e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 1.000000e+00 1.376000e-09 4.520000e-48 2.064000e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 1.000000e+00 1.441048e-09 4.934498e-48 2.353712e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 1.000000e+00 1.504762e-09 5.380952e-48 2.676190e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 1.000000e+00 1.564767e-09 5.854922e-48 3.041451e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 1.000000e+00 1.638418e-09 6.384181e-48 3.463277e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 1.000000e+00 1.709877e-09 6.975309e-48 3.950617e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 1.000000e+00 1.785235e-09 7.583893e-48 4.483221e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 1.000000e+00 1.854015e-09 8.248175e-48 5.094891e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 1.000000e+00 1.952000e-09 9.040000e-48 5.832000e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 1.000000e+00 2.026087e-09 9.826087e-48 6.617391e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 1.000000e+00 2.133333e-09 1.076190e-47 7.561905e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 1.000000e+00 2.213030e-09 1.168563e-47 8.572906e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 1.000000e+00 2.311161e-09 1.273957e-47 9.763247e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 1.000000e+00 2.410824e-09 1.389914e-47 1.111931e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 1.000000e+00 2.520107e-09 1.514745e-47 1.265416e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 1.000000e+00 2.631579e-09 1.652047e-47 1.441520e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 1.000000e+00 2.754777e-09 1.799363e-47 1.640127e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 1.000000e+00 2.864583e-09 1.961806e-47 1.857639e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 1.000000e+00 2.992424e-09 2.140152e-47 2.121212e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 1.000000e+00 3.140496e-09 2.334711e-47 2.417355e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 1.000000e+00 3.265766e-09 2.545045e-47 2.747748e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 1.000000e+00 3.406863e-09 2.769608e-47 3.137255e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 1.000000e+00 3.556150e-09 3.021390e-47 3.556150e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 1.000000e+00 3.731778e-09 3.294461e-47 4.052478e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 1.000000e+00 3.873016e-09 3.587302e-47 4.603175e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 1.000000e+00 4.048443e-09 3.910035e-47 5.259516e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 1.000000e+00 4.226415e-09 4.264151e-47 6.000000e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
