#NTIMES: 99
#NSTAGES: 7
#TIMES[d]:    2.0   3.0   4.0   5.0   6.0   7.0   8.0   9.0  10.0  11.0  12.0  13.0  14.0  15.0  16.0  17.0  18.0  19.0  20.0  21.0  22.0  23.0  24.0  25.0  26.0  27.0  28.0  29.0  30.0  31.0  32.0  33.0  34.0  35.0  36.0  37.0  38.0  39.0  40.0  41.0  42.0  43.0  44.0  45.0  46.0  47.0  48.0  49.0  50.0  51.0  52.0  53.0  54.0  55.0  56.0  57.0  58.0  59.0  60.0  61.0  62.0  63.0  64.0  65.0  66.0  67.0  68.0  69.0  70.0  71.0  72.0  73.0  74.0  75.0  76.0  77.0  78.0  79.0  80.0  81.0  82.0  83.0  84.0  85.0  86.0  87.0  88.0  89.0  90.0  91.0  92.0  93.0  94.0  95.0  96.0  97.0  98.0  99.0 100.0
#
#TIME: 2.0
#NVEL: 100
#vel_mid[km/s]    s0           s1           s2           s3           s4           s5           s6
   2.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.7500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.7500E+03   1.5246E-40   1.3577E-31   3.1710E-23   1.1356E-15   3.2811E-09   2.7779E-04   9.9972E-01
   7.0000E+03   3.4935E-40   3.1190E-31   7.0919E-23   2.3036E-15   5.6584E-09   3.7813E-04   9.9962E-01
   7.2500E+03   1.0203E-39   9.0096E-31   1.9551E-22   5.5729E-15   1.1125E-08   5.5354E-04   9.9945E-01
   7.5000E+03   3.8849E-39   3.3426E-30   6.7687E-22   1.6327E-14   2.5218E-08   8.7682E-04   9.9912E-01
   8.0000E+03   1.5448E-37   1.1779E-28   1.8863E-20   2.8262E-13   2.1721E-07   2.9231E-03   9.9708E-01
   8.5000E+03   2.6526E-35   1.6498E-26   1.8271E-18   1.3864E-11   4.0429E-06   1.4875E-02   9.8512E-01
   9.0000E+03   1.9731E-32   9.5657E-24   6.4705E-16   2.0211E-09   1.6720E-04   1.1356E-01   8.8628E-01
   9.5000E+03   4.9977E-29   1.7692E-20   6.0567E-13   5.8405E-07   9.2427E-03   6.7475E-01   3.1601E-01
   1.0000E+04   1.7326E-25   4.2446E-17   5.7449E-10   1.1747E-04   2.1124E-01   7.7999E-01   8.6457E-03
   1.0500E+04   7.8235E-22   1.1842E-13   4.2161E-07   1.0143E-02   9.3648E-01   5.3370E-02   3.3650E-06
   1.1000E+04   1.5008E-17   1.0539E-09   4.7130E-04   4.6187E-01   5.3760E-01   5.5559E-05   1.5870E-12
   1.1500E+04   7.6966E-13   1.2876E-05   1.7212E-01   8.2710E-01   7.6282E-04   1.9665E-12   1.4126E-25
   1.2000E+04   1.5258E-06   3.3199E-01   6.6800E-01   1.3118E-05   7.5610E-16   1.3793E-35   2.5186E-62
   1.2500E+04   9.9923E-01   7.7016E-04   1.0533E-22   1.4732E-56   1.0000E-99   1.0000E-99   1.0000E-99
   1.3000E+04   9.9930E-01   6.9981E-04   6.1703E-23   4.1191E-57   1.0000E-99   1.0000E-99   1.0000E-99
   1.3500E+04   9.9937E-01   6.3353E-04   3.5653E-23   1.1186E-57   1.0000E-99   1.0000E-99   1.0000E-99
   1.4000E+04   9.9943E-01   5.7137E-04   2.0315E-23   2.9484E-58   1.0000E-99   1.0000E-99   1.0000E-99
   1.4500E+04   9.9949E-01   5.1330E-04   1.1409E-23   7.5359E-59   1.0000E-99   1.0000E-99   1.0000E-99
   1.5000E+04   9.9954E-01   4.5932E-04   6.3142E-24   1.8666E-59   1.0000E-99   1.0000E-99   1.0000E-99
   1.5500E+04   9.9959E-01   4.0934E-04   3.4418E-24   4.4761E-60   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+04   9.9964E-01   3.6328E-04   1.8471E-24   1.0383E-60   1.0000E-99   1.0000E-99   1.0000E-99
   1.6500E+04   9.9968E-01   3.2102E-04   9.7563E-25   2.3276E-61   1.0000E-99   1.0000E-99   1.0000E-99
   1.7000E+04   9.9972E-01   2.8243E-04   5.0687E-25   5.0371E-62   1.0000E-99   1.0000E-99   1.0000E-99
   1.7500E+04   9.9975E-01   2.4735E-04   2.5892E-25   1.0513E-62   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+04   9.9978E-01   2.1561E-04   1.2996E-25   2.1138E-63   1.0000E-99   1.0000E-99   1.0000E-99
   1.8500E+04   9.9981E-01   1.8702E-04   6.4064E-26   4.0893E-64   1.0000E-99   1.0000E-99   1.0000E-99
   1.9000E+04   9.9984E-01   1.6142E-04   3.0997E-26   7.6024E-65   1.0000E-99   1.0000E-99   1.0000E-99
   1.9500E+04   9.9986E-01   1.3858E-04   1.4710E-26   1.3563E-65   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+04   9.9988E-01   1.1833E-04   6.8420E-27   2.3187E-66   1.0000E-99   1.0000E-99   1.0000E-99
   2.0500E+04   9.9990E-01   1.0046E-04   3.1168E-27   3.7928E-67   1.0000E-99   1.0000E-99   1.0000E-99
   2.1000E+04   9.9992E-01   8.4783E-05   1.3894E-27   5.9255E-68   1.0000E-99   1.0000E-99   1.0000E-99
   2.1500E+04   9.9993E-01   7.1098E-05   6.0544E-28   8.8258E-69   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+04   9.9994E-01   5.9227E-05   2.5767E-28   1.2509E-69   1.0000E-99   1.0000E-99   1.0000E-99
   2.2500E+04   9.9995E-01   4.8990E-05   1.0697E-28   1.6831E-70   1.0000E-99   1.0000E-99   1.0000E-99
   2.3000E+04   9.9996E-01   4.0219E-05   4.3270E-29   2.1453E-71   1.0000E-99   1.0000E-99   1.0000E-99
   2.3500E+04   9.9997E-01   3.2755E-05   1.7029E-29   2.5835E-72   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+04   9.9997E-01   2.6448E-05   6.5102E-30   2.9309E-73   1.0000E-99   1.0000E-99   1.0000E-99
   2.4500E+04   9.9998E-01   2.1159E-05   2.4139E-30   3.1232E-74   1.0000E-99   1.0000E-99   1.0000E-99
   2.5000E+04   9.9998E-01   1.6761E-05   8.6647E-31   3.1154E-75   1.0000E-99   1.0000E-99   1.0000E-99
   2.5500E+04   9.9999E-01   1.3136E-05   3.0048E-31   2.8987E-76   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+04   9.9999E-01   1.0175E-05   1.0044E-31   2.5054E-77   1.0000E-99   1.0000E-99   1.0000E-99
   2.6500E+04   9.9999E-01   7.7838E-06   3.2289E-32   2.0035E-78   1.0000E-99   1.0000E-99   1.0000E-99
   2.7000E+04   9.9999E-01   5.8743E-06   9.9573E-33   1.4755E-79   1.0000E-99   1.0000E-99   1.0000E-99
   2.7500E+04   1.0000E+00   4.3690E-06   2.9379E-33   9.9616E-81   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+04   1.0000E+00   3.1991E-06   8.2715E-34   6.1363E-82   1.0000E-99   1.0000E-99   1.0000E-99
   2.8500E+04   1.0000E+00   2.3037E-06   2.2164E-34   3.4325E-83   1.0000E-99   1.0000E-99   1.0000E-99
   2.9000E+04   1.0000E+00   1.6301E-06   5.6386E-35   1.7357E-84   1.0000E-99   1.0000E-99   1.0000E-99
   2.9500E+04   1.0000E+00   1.1324E-06   1.3588E-35   7.9003E-86   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+04   1.0000E+00   7.7187E-07   3.0960E-36   3.2244E-87   1.0000E-99   1.0000E-99   1.0000E-99
   3.0500E+04   1.0000E+00   5.1598E-07   6.6580E-37   1.1759E-88   1.0000E-99   1.0000E-99   1.0000E-99
   3.1000E+04   1.0000E+00   3.3818E-07   1.3497E-37   3.8205E-90   1.0000E-99   1.0000E-99   1.0000E-99
   3.1500E+04   1.0000E+00   2.1727E-07   2.5761E-38   1.1027E-91   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+04   1.0000E+00   1.3682E-07   4.6248E-39   2.8198E-93   1.0000E-99   1.0000E-99   1.0000E-99
   3.2500E+04   1.0000E+00   8.4451E-08   7.8020E-40   6.3716E-95   1.0000E-99   1.0000E-99   1.0000E-99
   3.3000E+04   1.0000E+00   5.1088E-08   1.2355E-40   1.2685E-96   1.0000E-99   1.0000E-99   1.0000E-99
   3.3500E+04   1.0000E+00   3.0288E-08   1.8345E-41   2.2184E-98   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+04   1.0000E+00   1.7597E-08   2.5511E-42   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4500E+04   1.0000E+00   1.0018E-08   3.3182E-43   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.5000E+04   1.0000E+00   5.5886E-09   4.0327E-44   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.5500E+04   1.0000E+00   3.0556E-09   4.5748E-45   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+04   1.0000E+00   1.6380E-09   4.8418E-46   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6500E+04   1.0000E+00   8.6155E-10   4.7808E-47   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.7000E+04   1.0000E+00   4.4510E-10   4.4070E-48   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.7500E+04   1.0000E+00   2.2619E-10   3.7974E-49   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+04   1.0000E+00   1.1325E-10   3.0637E-50   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8500E+04   1.0000E+00   5.5959E-11   2.3176E-51   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.9000E+04   1.0000E+00   2.7321E-11   1.6446E-52   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.9500E+04   1.0000E+00   1.3187E-11   1.0937E-53   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+04   1.0000E+00   6.2899E-12   6.7961E-55   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
#TIME: 3.0
#NVEL: 100
#vel_mid[km/s]    s0           s1           s2           s3           s4           s5           s6
   2.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   8.0000E+02   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   1.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.2000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.4000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.6000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   4.8000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   5.7500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.0000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.2500E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.5000E+03   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99   1.0000E-99
   6.7500E+03   5.1997E-38   7.6397E-29   2.0976E-20   4.3016E-13   3.6682E-07   4.3089E-03   9.9569E-01
   7.0000E+03   1.8121E-37   2.6363E-28   6.8071E-20   1.1964E-12   8.0181E-07   6.7039E-03   9.9330E-01
   7.2500E+03   7.5804E-37   1.0803E-27   2.5773E-19   3.7841E-12   1.9271E-06   1.0982E-02   9.8902E-01
   7.5000E+03   3.8220E-36   5.2902E-27   1.1466E-18   1.3703E-11   5.1206E-06   1.8992E-02   9.8100E-01
   8.0000E+03   1.8225E-34   2.3054E-25   3.8790E-17   2.8051E-10   5.0008E-05   6.6963E-02   9.3299E-01
   8.5000E+03   2.2793E-32   2.4655E-23   2.8624E-15   1.0652E-08   7.3517E-04   2.7047E-01   7.2880E-01
   9.0000E+03   4.6288E-30   4.1193E-21   2.9472E-13   4.7586E-07   1.0070E-02   7.3460E-01   2.5533E-01
   9.5000E+03   1.2715E-27   9.0388E-19   3.4732E-11   1.9646E-05   9.4522E-02   8.8247E-01   2.2991E-02
   1.0000E+04   5.7482E-25   3.1190E-16   5.3415E-09   8.0136E-04   5.9787E-01   4.0094E-01   3.8691E-04
   1.0500E+04   1.7438E-22   6.7152E-14   4.1516E-07   1.2303E-02   9.6254E-01   2.5157E-02   4.3556E-07
   1.1000E+04   1.3832E-19   3.2728E-11   5.2094E-05   1.8785E-01   8.1179E-01   3.0560E-04   2.9366E-11
   1.1500E+04   8.4227E-17   1.1156E-08   3.3746E-03   8.9324E-01   1.0338E-01   1.6337E-07   1.9393E-17
   1.2000E+04   2.1710E-14   1.3558E-06   6.3530E-02   9.3444E-01   2.0300E-03   7.3970E-12   5.4422E-25
   1.2500E+04   2.6751E-12   7.5143E-05   5.4858E-01   4.5133E-01   1.8282E-05   1.4027E-16   5.5969E-33
   1.3000E+04   3.5892E-11   5.5874E-04   9.2691E-01   7.2536E-02   1.1046E-07   4.9639E-21   3.7323E-40
   1.3500E+04   3.1760E-10   2.6532E-03   9.8991E-01   7.4392E-03   4.3885E-10   1.2277E-25   1.8966E-47
   1.4000E+04   3.1918E-09   1.3052E-02   9.8631E-01   6.3557E-04   1.2844E-12   1.9321E-30   5.2476E-55
   1.4500E+04   3.4491E-08   6.6280E-02   9.3367E-01   4.5902E-05   2.7223E-15   1.7412E-35   6.2744E-63
   1.5000E+04   3.1925E-07   2.8682E-01   7.1318E-01   2.4357E-06   3.6917E-18   7.9587E-41   2.8458E-71
   1.5500E+04   1.5926E-06   6.9215E-01   3.0785E-01   7.3250E-08   2.8053E-21   1.9499E-46   6.4692E-80
   1.6000E+04   4.4947E-06   9.2828E-01   7.1715E-02   1.1537E-09   1.0818E-24   2.3354E-52   6.9129E-89
   1.6500E+04   1.0354E-05   9.8745E-01   1.2538E-02   1.2703E-11   2.6664E-28   1.5724E-58   3.5715E-98
   1.7000E+04   2.2014E-05   9.9786E-01   2.1186E-03   1.3707E-13   6.4911E-32   1.0387E-64   1.0000E-99
   1.7500E+04   4.2800E-05   9.9956E-01   3.9440E-04   1.8650E-15   2.3485E-35   1.2731E-70   1.0000E-99
   1.8000E+04   7.7671E-05   9.9984E-01   8.2283E-05   3.3545E-17   1.3973E-38   3.5488E-76   1.0000E-99
   1.8500E+04   1.3904E-04   9.9984E-01   1.8076E-05   6.9669E-19   1.0996E-41   1.6368E-81   1.0000E-99
   1.9000E+04   2.5333E-04   9.9974E-01   3.9590E-06   1.4639E-20   9.0572E-45   8.4949E-87   1.0000E-99
   1.9500E+04   4.7128E-04   9.9953E-01   8.4639E-07   2.9337E-22   6.9567E-48   4.0244E-92   1.0000E-99
   2.0000E+04   9.0850E-04   9.9909E-01   1.6864E-07   4.9747E-24   3.9953E-51   1.1919E-97   1.0000E-99
   2.0500E+04   1.8512E-03   9.9815E-01   2.9697E-08   6.2219E-26   1.3244E-54   1.0000E-99   1.0000E-99
   2.1000E+04   3.8783E-03   9.9612E-01   4.8758E-09   6.5545E-28   3.2242E-58   1.0000E-99   1.0000E-99
   2.1500E+04   8.3023E-03   9.9170E-01   7.5038E-10   5.8884E-30   5.8750E-62   1.0000E-99   1.0000E-99
   2.2000E+04   1.8330E-02   9.8167E-01   1.0466E-10   4.1766E-32   7.0265E-66   1.0000E-99   1.0000E-99
   2.2500E+04   4.3482E-02   9.5652E-01   1.1661E-11   1.7315E-34   3.2167E-70   1.0000E-99   1.0000E-99
   2.3000E+04   1.0931E-01   8.9069E-01   9.6909E-13   3.6866E-37   4.5403E-75   1.0000E-99   1.0000E-99
   2.3500E+04   2.4349E-01   7.5651E-01   7.6009E-14   7.6550E-40   6.4006E-80   1.0000E-99   1.0000E-99
   2.4000E+04   4.2982E-01   5.7018E-01   6.6055E-15   2.4191E-42   2.0881E-84   1.0000E-99   1.0000E-99
   2.4500E+04   6.1686E-01   3.8314E-01   6.2299E-16   1.1134E-44   1.4890E-88   1.0000E-99   1.0000E-99
   2.5000E+04   7.8171E-01   2.1829E-01   4.5646E-17   3.5044E-47   6.1252E-93   1.0000E-99   1.0000E-99
   2.5500E+04   8.8833E-01   1.1167E-01   3.0741E-18   1.0554E-49   2.5458E-97   1.0000E-99   1.0000E-99
   2.6000E+04   9.4277E-01   5.7230E-02   2.4787E-19   5.0051E-52   1.0000E-99   1.0000E-99   1.0000E-99
   2.6500E+04   9.7028E-01   2.9724E-02   2.2526E-20   3.1417E-54   1.0000E-99   1.0000E-99   1.0000E-99
   2.7000E+04   9.8413E-01   1.5874E-02   2.3152E-21   2.5720E-56   1.0000E-99   1.0000E-99   1.0000E-99
   2.7500E+04   9.9143E-01   8.5724E-03   2.4901E-22   2.3131E-58   1.0000E-99   1.0000E-99   1.0000E-99
   2.8000E+04   9.9516E-01   4.8448E-03   3.0994E-23   2.7846E-60   1.0000E-99   1.0000E-99   1.0000E-99
   2.8500E+04   9.9718E-01   2.8193E-03   4.2077E-24   3.9667E-62   1.0000E-99   1.0000E-99   1.0000E-99
   2.9000E+04   9.9833E-01   1.6697E-03   5.9673E-25   6.0970E-64   1.0000E-99   1.0000E-99   1.0000E-99
   2.9500E+04   9.9897E-01   1.0329E-03   9.6317E-26   1.2060E-65   1.0000E-99   1.0000E-99   1.0000E-99
   3.0000E+04   9.9935E-01   6.5315E-04   1.6457E-26   2.6447E-67   1.0000E-99   1.0000E-99   1.0000E-99
   3.0500E+04   9.9958E-01   4.2147E-04   2.9624E-27   6.3723E-69   1.0000E-99   1.0000E-99   1.0000E-99
   3.1000E+04   9.9972E-01   2.7835E-04   5.6854E-28   1.7312E-70   1.0000E-99   1.0000E-99   1.0000E-99
   3.1500E+04   9.9981E-01   1.8772E-04   1.1579E-28   5.2678E-72   1.0000E-99   1.0000E-99   1.0000E-99
   3.2000E+04   9.9987E-01   1.2837E-04   2.4481E-29   1.7182E-73   1.0000E-99   1.0000E-99   1.0000E-99
   3.2500E+04   9.9991E-01   8.8641E-05   5.3085E-30   5.8675E-75   1.0000E-99   1.0000E-99   1.0000E-99
   3.3000E+04   9.9994E-01   6.1655E-05   1.1729E-30   2.0729E-76   1.0000E-99   1.0000E-99   1.0000E-99
   3.3500E+04   9.9996E-01   4.3096E-05   2.6248E-31   7.4959E-78   1.0000E-99   1.0000E-99   1.0000E-99
   3.4000E+04   9.9997E-01   3.0206E-05   5.9169E-32   2.7469E-79   1.0000E-99   1.0000E-99   1.0000E-99
   3.4500E+04   9.9998E-01   2.1182E-05   1.3357E-32   1.0094E-80   1.0000E-99   1.0000E-99   1.0000E-99
   3.5000E+04   9.9999E-01   1.4848E-05   3.0168E-33   3.7179E-82   1.0000E-99   1.0000E-99   1.0000E-99
   3.5500E+04   9.9999E-01   1.0418E-05   6.8630E-34   1.3949E-83   1.0000E-99   1.0000E-99   1.0000E-99
   3.6000E+04   9.9999E-01   7.2841E-06   1.5516E-34   5.1893E-85   1.0000E-99   1.0000E-99   1.0000E-99
   3.6500E+04   9.9999E-01   5.0637E-06   3.4634E-35   1.8907E-86   1.0000E-99   1.0000E-99   1.0000E-99
   3.7000E+04   1.0000E+00   3.4930E-06   7.5951E-36   6.6876E-88   1.0000E-99   1.0000E-99   1.0000E-99
   3.7500E+04   1.0000E+00   2.3866E-06   1.6288E-36   2.2773E-89   1.0000E-99   1.0000E-99   1.0000E-99
   3.8000E+04   1.0000E+00   1.6123E-06   3.4001E-37   7.4044E-91   1.0000E-99   1.0000E-99   1.0000E-99
   3.8500E+04   1.0000E+00   1.0752E-06   6.8788E-38   2.2798E-92   1.0000E-99   1.0000E-99   1.0000E-99
   3.9000E+04   1.0000E+00   7.0671E-07   1.3427E-38   6.5893E-94   1.0000E-99   1.0000E-99   1.0000E-99
   3.9500E+04   1.0000E+00   4.5699E-07   2.5132E-39   1.7658E-95   1.0000E-99   1.0000E-99   1.0000E-99
