#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
2.875008e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.125008e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.375011e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.625012e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.875015e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.125020e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.375025e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.625029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.875029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.125029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.375030e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.625029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.875027e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.125024e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.375019e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.625017e+03 2.645086e-34 1.430090e-25 1.627745e-17 1.749826e-10 9.940872e-05 9.999006e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.875017e+03 4.326943e-34 2.362277e-25 2.634172e-17 2.581548e-10 1.254229e-04 9.998746e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.125017e+03 8.632472e-34 4.704563e-25 4.999156e-17 4.293918e-10 1.687215e-04 9.998313e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.375020e+03 2.177545e-33 1.159531e-24 1.141271e-16 8.217152e-10 2.465146e-04 9.997535e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.625021e+03 6.566392e-33 3.400453e-24 3.019368e-16 1.761787e-09 3.840167e-04 9.996160e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.875023e+03 2.316135e-32 1.145200e-23 9.114421e-16 4.160465e-09 6.305035e-04 9.993695e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.125025e+03 1.159051e-31 5.369132e-23 3.630556e-15 1.213594e-08 1.170982e-03 9.988290e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.375030e+03 7.655157e-31 3.243711e-22 1.787645e-14 4.151950e-08 2.378721e-03 9.976212e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.625034e+03 6.483084e-30 2.470959e-21 1.077542e-13 1.643061e-07 5.247605e-03 9.947522e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.875032e+03 6.654209e-29 2.253092e-20 7.564785e-13 7.354653e-07 1.237449e-02 9.876248e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.125029e+03 8.366283e-28 2.517581e-19 6.321436e-12 3.748887e-06 3.144227e-02 9.685540e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.375026e+03 1.304873e-26 3.479661e-18 6.354625e-11 2.185397e-05 8.550630e-02 9.144718e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.625020e+03 2.183625e-25 5.161296e-17 6.707595e-10 1.295548e-04 2.246313e-01 7.752392e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.875013e+03 3.710773e-24 7.693321e-16 6.836184e-09 7.045242e-04 5.027836e-01 4.965119e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.012500e+04 5.478928e-23 9.885430e-15 5.744380e-08 2.962444e-03 7.995413e-01 1.974962e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.037500e+04 6.873299e-22 1.066998e-13 3.927600e-07 9.698989e-03 9.371689e-01 5.313170e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.062501e+04 1.200789e-20 1.540635e-12 3.251193e-06 3.341819e-02 9.572328e-01 9.345764e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.087502e+04 2.341325e-19 2.436404e-11 2.828606e-05 1.132631e-01 8.854250e-01 1.283569e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.112502e+04 5.337255e-18 4.395386e-10 2.586999e-04 3.579100e-01 6.417264e-01 1.048614e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.137501e+04 1.129373e-16 7.154033e-09 1.915780e-03 7.582739e-01 2.398075e-01 2.866972e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.162501e+04 2.080493e-15 9.627662e-08 1.025898e-02 9.498528e-01 3.988808e-02 2.180931e-08 0.000000e+00 0.000000e+00 0.000000e+00 
1.187501e+04 1.475067e-13 3.668320e-06 9.116626e-02 9.070191e-01 1.810943e-03 9.720273e-12 0.000000e+00 0.000000e+00 0.000000e+00 
1.212501e+04 1.909151e-11 1.976138e-04 6.749015e-01 3.248905e-01 1.038310e-05 9.914185e-17 0.000000e+00 0.000000e+00 0.000000e+00 
1.237501e+04 4.262218e-07 1.821461e-01 8.178358e-01 1.770460e-05 7.249413e-16 6.447971e-36 0.000000e+00 0.000000e+00 0.000000e+00 
1.262501e+04 6.933422e-04 9.992869e-01 1.978707e-05 3.794509e-18 1.833681e-39 2.443584e-76 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 5.329289e-02 9.467071e-01 1.330156e-09 1.754766e-28 4.007799e-58 8.925477e-108 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 9.683514e-01 3.164856e-02 2.598016e-17 1.643836e-45 8.620690e-88 6.211620e-157 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 9.989213e-01 1.078732e-03 2.322234e-22 5.483769e-56 1.107052e-105 2.432940e-186 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 9.999980e-01 1.991569e-06 5.477517e-32 3.764037e-76 2.702242e-140 1.682581e-243 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 1.000000e+00 5.565749e-10 4.525994e-44 4.067278e-101 7.889908e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 1.000000e+00 1.640000e-17 2.860000e-72 1.696667e-161 9.266667e-288 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 1.000000e+00 2.545455e-28 4.836364e-113 4.800000e-249 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 1.000000e+00 8.809524e-33 6.944444e-130 2.948413e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 1.000000e+00 9.220779e-33 7.575758e-130 3.359307e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 1.000000e+00 9.622642e-33 8.254717e-130 3.825472e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 1.000000e+00 1.000000e-32 8.974359e-130 4.338462e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 1.000000e+00 1.044693e-32 9.776536e-130 4.938547e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 1.000000e+00 1.091463e-32 1.067073e-129 5.628049e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 1.000000e+00 1.146667e-32 1.166667e-129 6.420000e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 1.000000e+00 1.188406e-32 1.268116e-129 7.318841e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 1.000000e+00 1.246032e-32 1.388889e-129 8.333333e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.687500e+04 1.000000e+00 1.301724e-32 1.508621e-129 9.482759e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.712500e+04 1.000000e+00 1.358491e-32 1.650943e-129 1.084906e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.737501e+04 1.000000e+00 1.415385e-32 1.794872e-129 1.230769e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.762501e+04 1.000000e+00 1.474860e-32 1.955307e-129 1.396648e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.787501e+04 1.000000e+00 1.546894e-32 2.131547e-129 1.583435e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812500e+04 1.000000e+00 1.606906e-32 2.324037e-129 1.806109e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.837501e+04 1.000000e+00 1.678726e-32 2.532562e-129 2.054993e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862501e+04 1.000000e+00 1.753555e-32 2.764613e-129 2.338073e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.887501e+04 1.000000e+00 1.841652e-32 3.012048e-129 2.667814e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.912501e+04 1.000000e+00 1.913696e-32 3.283302e-129 3.039400e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.937501e+04 1.000000e+00 2.002045e-32 3.578732e-129 3.456033e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.962501e+04 1.000000e+00 2.091518e-32 3.906250e-129 3.928571e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.987501e+04 1.000000e+00 2.184915e-32 4.257908e-129 4.476886e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.012501e+04 1.000000e+00 2.281167e-32 4.641910e-129 5.092838e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.037501e+04 1.000000e+00 2.378613e-32 5.057803e-129 5.809249e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.062501e+04 1.000000e+00 2.488959e-32 5.520505e-129 6.624606e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.087500e+04 1.000000e+00 2.594502e-32 6.013746e-129 7.525773e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.112500e+04 1.000000e+00 2.707865e-32 6.554307e-129 8.539326e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.137501e+04 1.000000e+00 2.828571e-32 7.142857e-129 9.755102e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.162501e+04 1.000000e+00 2.946667e-32 7.777778e-129 1.106667e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.187500e+04 1.000000e+00 3.082524e-32 8.495146e-129 1.262136e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212501e+04 1.000000e+00 3.222222e-32 9.259259e-129 1.439153e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.237501e+04 1.000000e+00 3.369942e-32 1.011561e-128 1.641618e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.262501e+04 1.000000e+00 3.509434e-32 1.100629e-128 1.861635e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.287500e+04 1.000000e+00 3.664384e-32 1.198630e-128 2.116438e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 1.000000e+00 3.820896e-32 1.305970e-128 2.410448e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 1.000000e+00 3.983740e-32 1.422764e-128 2.739837e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 1.000000e+00 4.159292e-32 1.548673e-128 3.115044e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 1.000000e+00 4.368932e-32 1.699029e-128 3.563107e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 1.000000e+00 4.551214e-32 1.847941e-128 4.054910e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 1.000000e+00 4.752589e-32 2.013809e-128 4.614499e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 1.000000e+00 4.956085e-32 2.195734e-128 5.244668e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 1.000000e+00 5.170999e-32 2.393981e-128 5.978112e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 1.000000e+00 5.394933e-32 2.608048e-128 6.795827e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 1.000000e+00 5.642276e-32 2.845528e-128 7.739837e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 1.000000e+00 5.886525e-32 3.102837e-128 8.812057e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 1.000000e+00 6.138996e-32 3.378378e-128 1.001931e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 1.000000e+00 6.421053e-32 3.684211e-128 1.141053e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 1.000000e+00 6.712644e-32 4.022989e-128 1.301149e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 1.000000e+00 7.017544e-32 4.385965e-128 1.481203e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 1.000000e+00 7.322404e-32 4.781421e-128 1.685792e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 1.000000e+00 7.648810e-32 5.208333e-128 1.916667e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 1.000000e+00 7.987013e-32 5.681818e-128 2.185065e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 1.000000e+00 8.303887e-32 6.183746e-128 2.480565e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 1.000000e+00 8.687259e-32 6.756757e-128 2.830116e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 1.000000e+00 9.075630e-32 7.352941e-128 3.218487e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 1.000000e+00 9.495413e-32 8.027523e-128 3.665138e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 1.000000e+00 9.900000e-32 8.750000e-128 4.175000e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 1.000000e+00 1.032609e-31 9.510870e-128 4.733696e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 1.000000e+00 1.083333e-31 1.041667e-127 5.416667e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 1.000000e+00 1.129870e-31 1.136364e-127 6.168831e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 1.000000e+00 1.176056e-31 1.232394e-127 6.985915e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 1.000000e+00 1.230769e-31 1.346154e-127 8.000000e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 1.000000e+00 1.285714e-31 1.470588e-127 9.075630e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 1.000000e+00 1.339450e-31 1.605505e-127 1.036697e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 1.000000e+00 1.400000e-31 1.750000e-127 1.180000e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 1.000000e+00 1.456522e-31 1.902174e-127 1.336957e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 1.000000e+00 1.528436e-31 2.073460e-127 1.528436e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 1.000000e+00 1.589147e-31 2.260982e-127 1.731266e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 1.000000e+00 1.661972e-31 2.464789e-127 1.971831e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 1.000000e+00 1.735791e-31 2.688172e-127 2.242704e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 1.000000e+00 1.809045e-31 2.931323e-127 2.562814e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 1.000000e+00 1.897810e-31 3.193431e-127 2.919708e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 1.000000e+00 1.972167e-31 3.479125e-127 3.320080e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 1.000000e+00 2.060738e-31 3.796095e-127 3.774403e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 1.000000e+00 2.151300e-31 4.137116e-127 4.302600e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 1.000000e+00 2.247423e-31 4.510309e-127 4.896907e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 1.000000e+00 2.345506e-31 4.915730e-127 5.561798e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 1.000000e+00 2.453988e-31 5.368098e-127 6.349693e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 1.000000e+00 2.561873e-31 5.852843e-127 7.224080e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 1.000000e+00 2.665455e-31 6.363636e-127 8.181818e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 1.000000e+00 2.785714e-31 6.944444e-127 9.325397e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 1.000000e+00 2.913420e-31 7.575758e-127 1.064935e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 1.000000e+00 3.037736e-31 8.254717e-127 1.207547e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 1.000000e+00 3.180412e-31 9.020619e-127 1.381443e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 1.000000e+00 3.320225e-31 9.831461e-127 1.573034e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 1.000000e+00 3.451220e-31 1.067073e-126 1.780488e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 1.000000e+00 3.613333e-31 1.166667e-126 2.033333e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 1.000000e+00 3.760870e-31 1.268116e-126 2.304348e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 1.000000e+00 3.944444e-31 1.388889e-126 2.634921e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 1.000000e+00 4.103448e-31 1.508621e-126 2.991379e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 1.000000e+00 4.301887e-31 1.650943e-126 3.415094e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
